,NO,HAZ,Halsnøy,Halsnoy,12,AA,1-------,1407,,5948N 00543E,
,NO,HLV,Halsvik,Halsvik,14,RL,--3-----,0507,,6051N 00506E,
,NO,HAN,Halvorshavn,Halvorshavn,06,AA,1-3-----,1501,,5935N 01037E,
,NO,HMR,Hamar,Hamar,04,AF,-23-----,9501,,,
,NO,HMY,Hamarøy,Hamaroy,18,AI,1-------,9704,,,
,NO,NIA,Hammarvika - Frøya,Hammarvika - Froya,16,AA,1-------,1407,,6341N 00848E,
,NO,HFL,Hammerfall,Hammerfall,18,AA,1-------,1601,,6724N 01532E,
,NO,HFT,Hammerfest,Hammerfest,20,AA,1-34----,1501,,7039N 02340E,
,NO,HAM,Hamn,Hamn,19,AA,--3-----,1401,,6925N 01710E,
,NO,HBT,Hamnbukt - Porsanger,Hamnbukt - Porsanger,20,RQ,1-------,1401,,7005N 02502E,
,NO,HNS,Hanestad,Hanestad,04,RL,-23-----,0607,,6152N 01055E,
,NO,HAE,Hansnes,Hansnes,19,AA,1-------,1601,,6958N 01937E,
,NO,HOT,Hanøytangen,Hanoytangen,12,AA,1-------,1407,,6026N 00506E,
,NO,HAR,Haram,Haram,15,AI,1-------,9704,,,
,NO,HRI,Hareid,Hareid,15,AA,1-3-----,1501,,6222N 00602E,
,NO,HRD,Harstad,Harstad,19,AA,1-3-----,1501,,6847N 01632E,
,NO,HAY,Harøy,Haroy,15,AA,--3-----,1401,,6245N 00627E,
,NO,HRS,Harøysundet,Haroysundet,15,RL,1-3-----,0901,,6253N 00657E,
,NO,HMN,Haslemoen,Haslemoen,04,RL,--3-----,0601,,6039N 01152E,
,NO,HVK,Hasvik,Hasvik,20,AA,1-------,1501,HAA,7028N 02209E,
,NO,HAI,Hauge i Dalane,Hauge i Dalane,11,RL,--3-----,1401,,5820N 00616E,
,NO,HAU,Haugesund,Haugesund,11,AA,1-34----,1501,,5924N 00515E,
,NO,HSV,Hausvikstrand,Hausvikstrand,10,AA,1-------,1407,,5802N 00659E,
,NO,HAV,Havøysund,Havoysund,20,RL,1-------,0212,QVO,7100N 02440E,
,NO,HGL,Heggedal,Heggedal,02,RL,--3-----,0501,,5947N 01026E,
,NO,HGR,Hegreneset,Hegreneset,12,RQ,1-------,0901,,6025N 00518E,
,NO,HID,Heidal,Heidal,05,RL,--3-----,1707,,6145N 00920E,
,NO,HDL,Heimdal,Heimdal,08,AA,--3-----,1401,,5900N 00835E,
,NO,HEI,Heimdal,Heimdal,16,RQ,--3-----,0901,,6321N 01021E,
,NO,HEK,Hekkelstrand,Hekkelstrand,18,AA,1-------,1407,,6824N 01650E,
,NO,EHL,Hell,Hell,17,RQ,--3-----,0901,,6326N 01054E,
,NO,HLE,Helle - Forsand,Helle - Forsand,11,AA,1-------,1407,,5852N 00609E,
,NO,HKR,Helle - Kragerø,Helle - Kragero,08,AA,1-------,1407,,5854N 00924E,
,NO,HLD,Helleland,Helleland,11,RL,-----6--,1401,,5832N 00605E,
,NO,HSY,Hellesylt,Hellesylt,15,RL,1-3-----,0212,,6205N 00652E,
,NO,HEV,Helligvær,Helligvar,18,,1-------,1501,,6724N 01332E,
,NO,HEL,Hellvik,Hellvik,11,RL,123-----,0212,,5828N 00552E,
,NO,HME,Hemne,Hemne,16,AI,1-------,9704,,,
,NO,HMS,Hemnes,Hemnes,18,AI,1-------,9704,,,
,NO,HNE,Hemnesberget,Hemnesberget,18,RL,1-------,1101,,6614N 01338E,
,NO,HSD,Hemsedal,Hemsedal,06,RL,--3-----,0601,,6052N 00835E,
,NO,HEN,Henningsvær,Henningsvar,18,RL,1-------,0212,,6809N 01413E,
,NO,HED,Herdla,Herdla,12,RL,--3-----,0901,,6034N 00457E,
,NO,HEF,Herfjord,Herfjord,16,AA,1-------,1407,,6400N 01002E,
,NO,HER,Hermansverk,Hermansverk,14,RL,1-3-----,0212,,6111N 00650E,
,NO,HRR,Herre,Herre,08,AA,1-------,1407,,5906N 00934E,
,NO,HRE,Herre-Bamble,Herre-Bamble,08,AF,--3-----,9506,,,Herre
,NO,HEY,Herøy,Heroy,15,RQ,1-------,1007,,6020N 00538E,
,NO,HRO,Herøy,Heroy,18,RL,1-3-----,0901,,6559N 01218E,
,NO,HRY,Herøya,Heroya,08,AF,123-----,1501,,5907N 00937E,
,NO,HET,Herøysundet,Heroysundet,12,AA,1-------,1407,,5955N 00547E,
,NO,HES,Hestvika,Hestvika,16,AA,1-------,1601,,6334N 00912E,
,NO,HIT,Hitra,Hitra,16,AI,1-------,9704,,,
,NO,HJL,Hjelmeland,Hjelmeland,11,AI,1-3-----,0907,,5914N 00611E,
,NO,HJJ,Hjelset,Hjelset,15,AA,1-------,1407,,6247N 00729E,
,NO,HJE,Hjerkinn,Hjerkinn,05,AF,--3-----,9506,,,
,NO,HJO,Hjørungavåg,Hjorungavag,15,RL,1-3-----,0212,,6221N 00604E,
,NO,HOF,Hof,Hof,07,AA,1----6--,1407,,5933N 01002E,
,NO,HOD,Hokksund,Hokksund,06,RL,--3-----,1501,,5946N 00953E,
,NO,HLA,Holla,Holla,08,RL,--3-----,1101,,5936N 00911E,
,NO,HOA,Holla,Holla,16,RL,1-------,1401,,6319N 00909E,
,NO,HMF,Holmefjord,Holmefjord,12,AA,--3-----,1401,,6017N 00540E,
,NO,HOL,Holmestrand,Holmestrand,07,AA,123-----,1501,,5929N 01018E,
,NO,HOK,Hommelvik,Hommelvik,16,AA,123-----,1501,,6324N 01046E,
,NO,HSK,Hommersak,Hommersak,11,RQ,--3-----,1001,,5855N 00551E,
,NO,HVG,Honningsvåg,Honningsvag,20,AA,1-34----,1501,,7058N 02558E,
,NO,HRV,Hordvik,Hordvik,12,AA,1-3-----,1501,,6031N 00518E,
,NO,HOO,Horsøy,Horsoy,12,AA,1-------,1407,,6026N 00510E,
,NO,HOR,Horten,Horten,07,AA,123-----,1501,,5924N 01029E,
,NO,HOS,Hov,Hov,05,RQ,--3-----,0101,,,
,NO,HSL,Hovland,Hovland,12,AA,1-------,1407,,6014N 00637E,
,NO,HHA,Hufthammar,Hufthammar,12,AA,1-------,1401,,6007N 00512E,
,NO,HMV,Hummelvik,Hummelvik,20,AA,1-------,1407,,7015N 02147E,
,NO,HUD,Hundeidvika,Hundeidvika,15,AA,1-------,1401,,6222N 00625E,
,NO,HD2,Hundvaag,Hundvaag,11,RL,--3-----,1607,,5900N 00543E,
,NO,HUR,Hurum,Hurum,06,AI,1-------,9704,,,
,NO,HUS,Husnes,Husnes,12,AA,1-3-----,1501,,5952N 00546E,
,NO,HSO,Husøy - Karmøy,Husoy - Karmoy,11,AA,1-------,1207,,5920N 00518E,
,NO,HSS,Husøy - Lenvik,Husoy - Lenvik,19,AA,1-------,1401,,6932N 01740E,
,NO,HOY,Husøy - Tønsberg,Husoy - Tonsberg,07,AA,1-3-----,1401,,5914N 01027E,
,NO,HVA,Hvaler,Hvaler,01,AI,1-------,9704,,,
,NO,HVL,Hvalstad,Hvalstad,02,RL,--3-----,9705,,,
,NO,HVS,Hvasser,Hvasser,07,AA,1-------,1601,,5905N 01027E,
,NO,HVT,Hvitsten,Hvitsten,02,RQ,--3-----,0907,,5935N 01039E,
,NO,HYE,Hyen,Hyen,14,RL,--3-----,0901,,6144N 00555E,
,NO,HYL,Hyllestad,Hyllestad,14,AA,1-------,1501,,6110N 00517E,
,NO,HAA,Hå,Ha,11,AI,1-------,9704,,,
,NO,HEM,Håeimsvika,Haeimsvika,15,RQ,1-------,1401,,6229N 00642E,
,NO,HGA,Hågån,Hagan,02,RQ,--3-----,0901,,6000N 01055E,
,NO,HVI,Håvik,Havik,18,AA,1-3-----,1501,,5918N 00519E,11? 12? 16?
,NO,HA2,Hærland,Harland,01,RL,--3-----,1901,,5955N 01136E,
,NO,HOG,Høgset,Hogset,18,AA,1-3-----,1401,,6708N 01501E,
,NO,HLN,Hølen,Holen,02,RL,--3-----,9806,,,
,NO,HLL,Høllen,Hollen,10,RL,1-3-----,0601,,5805N 00749E,
,NO,HFS,Hønefoss,Honefoss,06,AF,-23-----,1101,,6010N 01018E,
,NO,HYR,Høyanger,Hoyanger,14,AA,1-3-----,1501,,6113N 00603E,
,NO,HLB,Høylandsbygda,Hoylandsbygda,12,RL,1-3-----,0901,,5947N 00548E,
,NO,IBE,Ibestad,Ibestad,19,AI,1-------,9704,,,
,NO,IGE,Igerøy,Igeroy,18,AA,1-------,1407,,6541N 01208E,
,NO,IGL,Iglandsvik,Iglandsvik,14,AA,1-------,1407,,6150N 00456E,
,NO,IKR,Ikornnes,Ikornnes,15,AA,1-3-----,1501,,6223N 00633E,
,NO,IND,Inderøy,Inderoy,17,AI,1-------,9704,,,
,NO,RRN,Indre Arna,Indre Arna,12,RL,-----6--,1201,,6025N 00528E,
,NO,INB,Ingeberg,Ingeberg,04,RL,--3-----,1307,,6049N 01108E,
,NO,ISY,Ingøy,Ingoy,20,AA,1-------,1407,,7105N 02404E,
,NO,IDR,Inndyr,Inndyr,18,AA,1-------,1407,,6702N 01401E,
,NO,INN,Innhavet,Innhavet,18,AA,1-------,1407,,6758N 01555E,
,NO,INV,Innvik,Innvik,14,RL,1-3-----,0607,,6151N 00637E,
,NO,ISD,Isdalstø,Isdalsto,12,RL,--3-----,0507,,6033N 00516E,
,NO,JAN,Jakobsnes,Jakobsnes,20,AA,1-------,1407,,6944N 03006E,
,NO,JOY,Jarlsøy,Jarlsoy,07,AA,1-------,1407,,5915N 01028E,
,NO,JEL,Jelsa,Jelsa,11,RL,1-3-----,0212,,5920N 00601E,
,NO,JSM,Jessheim,Jessheim,02,RL,--3-----,1607,,6009N 01111E,
,NO,JVK,Jevnaker,Jevnaker,05,AF,--3-----,9506,,,
,NO,JON,Jondal,Jondal,12,AA,1-------,1501,,6016N 00614E,
,NO,JUD,Judaberg,Judaberg,11,RL,--3-----,1701,,5911N 00551E,
,NO,JOS,Jøssingfjord,Jossingfjord,11,AA,1-------,1407,,5819N 00621E,
,NO,JSS,Jøssinghamn,Jossinghamn,11,AF,--3-----,1401,,,
,NO,JOV,Jøvik,Jovik,19,AA,1-------,1407,,6936N 01949E,
,NO,KAB,Kabelvåg,Kabelvag,18,AA,1-------,1407,,6813N 01429E,
,NO,KDT,Kalandseidet,Kalandseidet,12,RQ,--3-----,0407,,,
,NO,KDF,Kaldfjord,Kaldfjord,19,AA,1-------,1407,,6941N 01844E,
,NO,KAN,Kalvneset,Kalvneset,14,AA,1-------,1407,,6156N 00527E,
,NO,KVG,Kalvåg,Kalvag,14,AA,1-------,1601,,6146N 00453E,
,NO,KMO,Kambo,Kambo,01,AA,123-----,1501,,5928N 01041E,
,NO,KMV,Kamøyvær,Kamoyvar,20,AA,--3-----,1401,,7103N 02555E,
,NO,KSJ,Karasjok,Karasjok,20,AF,--3-----,9506,QKK,,
,NO,NRW,Karlstad,Karlstad,04,RL,-2------,1301,,6042N 01206E,
,NO,KAY,Karlsøy,Karlsoy,19,AI,1-------,9704,,,
,NO,KMY,Karmøy,Karmoy,11,AF,1-3-----,9501,,,
,NO,KKM,Karvikhamn,Karvikhamn,19,RQ,--3-----,0901,,6923N 01812E,
,NO,KSF,Kasfjord,Kasfjord,19,RL,--3-----,1007,,6850N 01621E,
,NO,KPG,Kaupanger,Kaupanger,14,AA,1-3-----,1501,,6110N 00714E,
,NO,KTK,Kautokeino,Kautokeino,20,AF,--34----,9506,,,
,NO,KIL,Kilvik,Kilvik,18,AA,1-------,1601,,6644N 01354E,
,NO,KIN,Kinn,Kinn,18,RL,--3-----,0212,,6855N 01553E,
,NO,KIV,Kinsarvik,Kinsarvik,12,AA,1-3-----,1501,,6022N 00643E,
,NO,KIR,Kirkehamn,Kirkehamn,10,AA,1-------,1601,,5814N 00632E,
,NO,KKN,Kirkenes,Kirkenes,20,AA,1-34----,1501,,6943N 03002E,
,NO,KLR,Kjeller,Kjeller,20,RQ,--3-----,0101,,,
,NO,KJE,Kjerringøy,Kjerringoy,18,AA,1-------,1407,,6731N 01446E,
,NO,KJF,Kjøllefjord,Kjollefjord,20,RL,1-3-----,0212,QJL,7056N 02720E,
,NO,KMS,Kjøpmannskjær,Kjopmannskjar,07,RL,1-------,0401,,5910N 01022E,
,NO,KJK,Kjøpsvik,Kjopsvik,18,AA,1-3-----,1501,,6805N 01621E,
,NO,KJB,Kjørebonn,Kjorebonn,08,AA,1-------,1407,,5854N 00929E,
,NO,KLP,Klepp,Klepp,11,AF,--3-----,1601,,,
,NO,KLE,Kleppestø,Kleppesto,12,RL,1-3-----,0401,,6025N 00514E,
,NO,KLO,Kløfta,Klofta,02,AF,--3-----,9506,,,
,NO,KRV,Knarrevik,Knarrevik,12,RL,1-------,1601,,6022N 00509E,
,NO,KBV,Kobbvågen,Kobbvagen,18,AA,1-------,1601,,6844N 01432E,
,NO,KOB,Koblu,Koblu,05,RL,--3-----,1301,,6037N 01046E,
,NO,KOD,Kodal,Kodal,07,RL,--3-----,0901,,5913N 01008E,
,NO,NZO,Kokstad,Kokstad,12,RL,-----6--,0901,,6018N 00516E,
,NO,KBT,Kolbotn,Kolbotn,02,RL,--3-----,9806,,,
,NO,KU2,Kolbu,Kolbu,05,RL,--3-----,1607,,6037N 01046E,
,NO,KON,Kollsnes,Kollsnes,12,RQ,1-------,0212,,6034N 00449E,
,NO,KOL,Kollsnes Øst,Kollsnes Ost,12,RQ,1-------,1501,,6055N 00453E,
,NO,KLD,Kolvereid,Kolvereid,17,AA,1-------,1601,,6327N 01025E,
,NO,KSB,Kongsberg,Kongsberg,06,AF,-23-----,9501,XKB,,
,NO,KGF,Kongsfjord,Kongsfjord,20,AA,1-------,1407,,7043N 02919E,
,NO,KGM,Kongsmoen,Kongsmoen,17,RL,--3-----,0212,,6452N 01225E,
,NO,KSV,Kongsvinger,Kongsvinger,04,AF,-23-----,9501,,,
,NO,KOP,Kopervik,Kopervik,11,AA,1-3-----,1501,,5917N 00518E,
,NO,KPP,Koppang,Koppang,04,AF,-23-----,9506,,,
,NO,NZS,Kopperå,Koppera,17,RL,-23--6--,0901,,6324N 01151E,
,NO,KRY,Kraakerøy,Kraakeroy,01,AI,--3-----,1401,,,
,NO,KRA,Kragerø,Kragero,08,AA,123-----,1501,,5852N 00924E,
,NO,KRS,Kristiansand,Kristiansand,10,AA,123-----,1501,,5808N 00759E,
,NO,KSU,Kristiansund,Kristiansund,15,AA,1-34----,1501,,6306N 00744E,
,NO,KVL,Kristoffervalen,Kristoffervalen,19,AA,1-------,1407,,7007N 01959E,
,NO,KSA,Krokstadelva,Krokstadelva,06,RL,--3-----,9806,,,
,NO,KRT,Kråkstad,Krakstad,02,RL,--3-----,1807,,5941N 01053E,
,NO,KRN,Krøderen,Kroderen,06,RL,-----6--,1801,,6009N 00949E,
,NO,KUV,Kuvika,Kuvika,20,RQ,1-------,0901,,7103N 02554E,
,NO,KVB,Kvaleberg,Kvaleberg,11,AA,--3-----,1401,,5901N 00537E,
,NO,KAL,Kvalneset,Kvalneset,14,AA,--3-----,1401,,6156N 00523E,
,NO,KVS,Kvalsund,Kvalsund,20,AA,1-------,1501,,7030N 02358E,
,NO,KVV,Kvalvika,Kvalvika,18,AA,1-------,1407,,6718N 01423E,
,NO,KYO,Kvaløya,Kvaloya,19,AA,--3-----,1401,,6937N 01833E,
,NO,KVM,Kvam,Kvam,12,AI,1-------,9704,,,
,NO,KVY,Kvamsoy,Kvamsoy,14,RL,--3-----,1307,,6107N 00623E,
,NO,KDL,Kvanndal,Kvanndal,12,RL,1-3-----,0901,,6029N 00636E,
,NO,KVD,Kvinesdal,Kvinesdal,10,AF,--3-----,9501,,,
,NO,KVH,Kvinnherad,Kvinnherad,12,AI,1-------,9704,,,
,NO,KIA,Kvithylla,Kvithylla,16,AA,1-------,1601,,6334N 00954E,
,NO,KSY,Kvitsøy,Kvitsoy,11,AA,1-------,1501,,5903N 00525E,
,NO,KVF,Kvåfjord,Kvafjord,19,AI,1-------,0212,,5802N 00718E,
,NO,KVR,Kvæfjord,Kvafjord,19,RQ,1-------,1007,,6846N 01610E,
,NO,KVN,Kvænangen,Kvanangen,19,AI,1-------,9704,,,
,NO,KYR,Kyrksæterøra,Kyrksaterora,16,AA,1-3-----,1501,,6317N 00905E,
,NO,KAF,Kåfjord,Kafjord,19,AI,1-------,1401,,,
,NO,KMN,Kårhamn,Karhamn,20,AA,1-------,1407,,7033N 02309E,
,NO,KAR,Kårstø,Karsto,11,AF,1-------,1401,,5916N 00531E,
,NO,KAH,Kårvikhamn,Karvikhamn,19,AA,1-------,1407,,6924N 01809E,
,NO,LKL,Lakselv,Lakselv,20,AF,---4----,9501,,,
,NO,LVG,Laksevåg,Laksevag,12,RL,1-3-----,0607,,6023N 00518E,
,NO,LAD,Langesund,Langesund,08,AA,1-3-----,1501,,5900N 00944E,
,NO,LAG,Langevåg,Langevag,12,AA,1-------,1407,,5937N 00515E,
,NO,LAN,Langevåg - Sula,Langevag - Sula,15,AA,1-3-----,1401,,6226N 00613E,
,NO,LHS,Langhus,Langhus,02,AA,-23-----,1401,,5945N 01049E,
,NO,LGS,Langstein,Langstein,17,AA,1-------,1601,,6333N 01053E,
,NO,LAO,Langøya,Langoya,07,AA,1-------,1407,,5930N 01023E,
,NO,LRK,Larkollen,Larkollen,01,AA,1-3-----,1501,,5920N 01039E,
,NO,NZC,Larsnes,Larsnes,15,AA,1----6--,1401,,6213N 00536E,
,NO,LAR,Larvik,Larvik,07,AA,123-----,1501,,5902N 01001E,
,NO,LVK,Laukvik,Laukvik,18,RQ,1-------,1007,,6823N 01425E,
,NO,LAV,Lavangen,Lavangen,19,AA,1-------,1501,,6845N 01747E,
,NO,LEB,Lebesby,Lebesby,20,AI,1-------,9704,,,
,NO,LEK,Leikanger,Leikanger,14,AI,1-------,9704,,,
,NO,LNE,Leines,Leines,18,AA,1-------,1407,,6744N 01446E,
,NO,TRR,Leinstrand,Leinstrand,16,RL,--3-----,0901,,6320N 01018E,
,NO,LEF,Leirfjord,Leirfjord,18,AA,1-------,1501,,6603N 01257E,
,NO,LEP,Leirpollen,Leirpollen,20,RL,1-3-----,0212,,7027N 02829E,
,NO,LSD,Leirsund,Leirsund,02,RL,--3-----,1607,,6000N 01106E,
,NO,LRI,Leirvik,Leirvik,12,AA,1-3-----,1501,,5946N 00530E,
,NO,LEA,Leirvik i Hyllestad,Leirvik i Hyllestad,14,AA,1-------,1407,,6107N 00520E,
,NO,LKA,Leka,Leka,17,AI,1-------,9704,,,
,NO,LKN,Leknes,Leknes,18,AI,1-34----,1401,,6809N 01336E,
,NO,LKV,Leksvik,Leksvik,17,AA,1-------,1501,,6340N 01037E,
,NO,LNA,Lena,Lena,05,RL,--3-----,1207,,6040N 01048E,
,NO,LAS,Lenangen Søndre,Lenangen Sondre,19,AA,1-------,1407,,6949N 01959E,
,NO,LAY,Lenangsøyra,Lenangsoyra,19,AA,1-------,1407,,6949N 01959E,
,NO,LEN,Lensvik,Lensvik,16,AF,--3-----,9506,,,
,NO,LES,Lenvik,Lenvik,19,RL,1-------,1007,,6926N 01809E,
,NO,NYB,Lepsøy,Lepsoy,12,RL,--3--6--,0901,,6009N 00524E,
,NO,LER,Lervik,Lervik,01,AF,--3-----,1401,,,
,NO,LRE,Lessremman,Lessremman,18,AA,1-------,1407,,6522N 01229E,
,NO,LEV,Levanger,Levanger,17,AA,123-----,1501,,6345N 01117E,
,NO,LIA,Liavåg,Liavag,15,AA,1-------,1407,,6221N 00604E,
,NO,NZP,Liavåg,Liavag,15,RL,--3--6--,0901,,6222N 00606E,
,NO,LIE,Lier,Lier,06,AI,1-3-----,9704,,,
,NO,LIS,Lierstranda,Lierstranda,06,RQ,--3-----,0407,,,
,NO,LID,Liland,Liland,18,,1-------,1501,,6820N 01445E,
,NO,LLH,Lillehammer,Lillehammer,05,AF,-23-----,9506,XXL,,
,NO,LIL,Lillesand,Lillesand,09,AA,1-3-----,1501,,5814N 00822E,
,NO,LST,Lillestrøm,Lillestrom,02,AF,-23-----,9501,,,
,NO,LDS,Lindesnes,Lindesnes,10,AF,1-3-----,9501,,,
,NO,LIN,Lindås,Lindas,12,AI,1-------,9704,,,
,NO,LFF,Listraumen,Listraumen,14,AA,1-------,1407,,6108N 00512E,
,NO,LIT,Litangen,Litangen,08,AA,1-------,1407,,5851N 00918E,
,NO,LOE,Loen,Loen,14,RL,1-3-----,0212,,6152N 00650E,
,NO,LOM,Lom,Lom,05,AF,--3-----,9506,,,
,NO,LON,Lonevåg,Lonevag,12,AA,1-------,1407,,6032N 00529E,
,NO,GVA,Longva,Longva,15,RQ,-----6--,1001,,6240N 06180E,
,NO,LOP,Loppa,Loppa,20,AI,1-------,9704,,,
,NO,LOV,Lovund,Lovund,18,RL,1-3-----,0901,,6622N 01223E,
,NO,LRA,Lura,Lura,11,RL,1-3-----,0701,,5852N 00544E,
,NO,LUR,Lurøy,Luroy,18,AA,1-------,1501,,6625N 01250E,
,NO,LUS,Luster,Luster,14,AA,1-------,1501,,6126N 00727E,
,NO,LUL,Lutelandet,Lutelandet,14,AA,1-------,1407,,6115N 00458E,
,NO,LUT,Lutnes,Lutnes,04,AF,--3-----,9506,,,
,NO,LND,Lyngdal,Lyngdal,10,AF,--3-----,9506,,,
,NO,LYN,Lyngen,Lyngen,19,AI,1-------,9704,,,
,NO,LYD,Lyngseidet,Lyngseidet,19,AA,1-------,1407,,6935N 02013E,
,NO,LNS,Lyngstad,Lyngstad,15,AA,--3-----,1401,,6258N 00722E,
,NO,LYS,Lysaker,Lysaker,02,AF,123-----,0401,,5954N 01036E,
,NO,LYF,Lysebotn,Lysebotn,11,RL,1-3-----,0901,,5903N 00640E,
,NO,SNT,Lysefjorden,Lysefjorden,11,AA,--3-----,1401,,5909N 00554E,
,NO,LSU,Lysøysund,Lysoysund,16,RQ,1-------,0901,,6353N 00952E,
,NO,LRD,Lærdal,Lardal,14,AA,1-------,1501,,6106N 00727E,
,NO,LOD,Lødingen,Lodingen,18,AA,1-3-----,1501,,6825N 01559E,
,NO,LVE,Løkken Verk,Lokken Verk,16,RL,--3-----,0701,,6307N 00942E,
,NO,LKT,Løkta,Lokta,18,RL,--3-----,1801,,6609N 01242E,
,NO,LSG,Lørenskog,Lorenskog,02,RL,-23-----,1501,,5956N 01056E,
,NO,LOT,Løten,Loten,04,RL,-23-----,0901,,6049N 01119E,
,NO,MLA,Madla,Madla,11,RL,--3-----,1801,,5857N 00539E,
,NO,MAG,Magnor,Magnor,04,AF,--3-----,9506,,,
,NO,MLM,Malm,Malm,17,AA,1-3-----,1501,,6404N 01114E,
,NO,MAK,Malvik,Malvik,16,AI,1-------,9704,,,
,NO,MAN,Mandal,Mandal,10,AA,1-3-----,1501,,5801N 00727E,
,NO,MGR,Manger,Manger,12,RQ,1-------,1007,,6038N 00500E,
,NO,MRN,Marnardal,Marnardal,10,RQ,--3-----,0901,,5812N 00730E,
,NO,MSF,Masfjorden,Masfjorden,12,AI,1-------,9704,,,
,NO,MAT,Matre - Masfjorden,Matre - Masfjorden,12,AA,1-------,1401,,6053N 00534E,
,NO,MAH,Maurholen,Maurholen,11,AA,1-------,1407,,5828N 00555E,
,NO,MAU,Mausund,Mausund,16,AA,1-------,1601,,6352N 00840E,
,NO,MEH,Mehamn,Mehamn,20,AA,1-34----,1501,,7102N 02750E,
,NO,MST,Meisingset,Meisingset,15,RL,--3-----,1707,,6251N 00816E,
,NO,MLD,Meland,Meland,12,AI,1-------,9704,,,
,NO,MEL,Melbu,Melbu,18,AA,1-3-----,1501,,6829N 01448E,
,NO,MLS,Melhus,Melhus,16,AI,1-------,1501,,6317N 01016E,
,NO,MLK,Melkøya,Melkoya,20,RL,1-------,0401,,7041N 02336E,
,NO,MEV,Melsomvik,Melsomvik,07,RL,1-3-----,0212,,5913N 01020E,
,NO,MEY,Meløy,Meloy,18,AI,1-------,9704,,,
,NO,MEN,Menstad,Menstad,08,AF,1-------,1601,,5910N 00938E,
,NO,MER,Meraker,Meraker,17,RL,--3-----,0901,,6326N 01145E,
,NO,MID,Midsund,Midsund,15,AA,1-------,1501,,6240N 00640E,
,NO,MIT,Misten,Misten,18,AA,1-------,1407,,6727N 01444E,
,NO,MIS,Misvær,Misvar,18,RQ,1-------,1007,,6707N 01459E,
,NO,MJK,Mjolkeraen,Mjolkeraen,12,RQ,-----6--,1007,,6029N 00515E,
,NO,MVV,Mjølkevikvarden,Mjolkevikvarden,12,AA,1-------,1407,,6033N 00459E,
,NO,MSD,Mjølstadneset,Mjolstadneset,15,RQ,1-------,1007,,6219N 00540E,
,NO,MJO,Mjøndalen,Mjondalen,06,RL,--3-----,9806,,,
,NO,MQN,Mo i Rana,Mo i Rana,18,AA,1234----,1501,,6619N 01408E,
,NO,MOD,Modalen,Modalen,12,AI,1-------,9704,,,
,NO,MOE,Moelv,Moelv,04,RL,--3-----,1501,,6056N 01042E,
,NO,MOI,Moi,Moi,10,RL,--3--6--,0501,,5815N 00711E,
,NO,MOL,Molde,Molde,15,AA,1-34----,1501,,6244N 00709E,
,NO,MLT,Moldtustranda,Moldtustranda,15,RL,1-3-----,0601,,6217N 00537E,
,NO,MON,Mongstad,Mongstad,12,AA,1-3-----,1501,,6049N 00501E,
,NO,MOB,Mongstadbase,Mongstadbase,12,AA,1-------,1407,,6048N 00504E,
,NO,MSB,Mosby,Mosby,10,RQ,--3-----,0901,,5813N 00755E,
,NO,MJF,Mosjøen,Mosjoen,18,AF,1234----,1101,,6550N 01312E,
,NO,MSK,Moskenes,Moskenes,18,AA,1-------,1501,,6753N 01302E,
,NO,MSS,Moss,Moss,01,AA,123-----,1501,,5925N 01039E,
,NO,MOS,Mosterhamn,Mosterhamn,12,AA,1-------,1407,,5942N 00523E,
,NO,MSV,Mosvik,Mosvik,17,AI,1-------,9704,,,
,NO,MRV,Muruvika,Muruvika,16,AA,123-----,1407,,6326N 01050E,
,NO,MYO,Myre-Øksnes,Myre-Oksnes,18,AA,1-3-----,1601,,,
,NO,MYS,Mysen,Mysen,01,AF,-23-----,9506,,,
,NO,MAV,Målselv,Malselv,19,AI,1-------,9704,,,
,NO,MAY,Måløy,Maloy,14,AF,1-3-----,1207,,6156N 00506E,
,NO,MDL,Måndalen,Mandalen,15,RL,--3-----,1801,,6232N 00726E,
,NO,MSY,Måsøy,Masoy,20,AI,1-------,9704,QFQ,,
,NO,MOV,Mølstrevåg,Molstrevag,12,AA,1-------,1407,,5931N 00516E,
,NO,MOR,Mørsvikbotn,Morsvikbotn,18,AA,1-------,1407,,6742N 01550E,
,NO,NRO,Naerbo,Naerbo,11,RL,--3-----,1707,,5840N 00539E,
,NO,OSY,Namsos,Namsos,17,AA,1234----,1501,,6427N 01130E,
,NO,DSN,Nannestad,Nannestad,02,RQ,1-------,0901,,,
,NO,NVK,Narvik,Narvik,18,AA,1234----,1501,,6825N 01725E,
,NO,NAU,Naustdal,Naustdal,14,AI,1-------,9704,,,
,NO,NVS,Nedre Vats,Nedre Vats,11,RL,--3-----,0901,,5929N 00545E,
,NO,NSA,Nes,Nes,04,RQ,--3-----,1001,,6022N 01201E,
,NO,NSY,Nesbyen,Nesbyen,06,RQ,--3-----,0901,,6034N 00906E,
,NO,NES,Nesflaten-Suldal,Nesflaten-Suldal,11,AF,--3-----,9506,,,
,NO,NSN,Nesna,Nesna,18,AI,1-------,1401,,6612N 01301E,
,NO,NEO,Nesodden,Nesodden,02,AI,1-------,9704,,,
,NO,NSB,Nesseby,Nesseby,20,AI,1-------,9704,,,
,NO,NST,Nesset,Nesset,15,AI,1-------,9704,,,
,NO,NEY,Nesøya,Nesoya,02,RL,--3-----,0901,,5952N 01031E,
,NO,NEV,Nevlunghamn,Nevlunghamn,07,AA,1-------,1407,,5858N 00952E,
